x,y,z,year,month,day,body
6.564516627947109E+07,3.006781079125770E+08,-7.171210125136518E+07,1920,8,15,6hebe
6.391302379026962E+07,3.013890083467871E+08,-7.155997851084046E+07,1920,8,16,6hebe
6.217891903765289E+07,3.020904854199102E+08,-7.140562335503380E+07,1920,8,17,6hebe
6.044291145331164E+07,3.027825435632487E+08,-7.124904679992732E+07,1920,8,18,6hebe
5.870506022439502E+07,3.034651876108394E+08,-7.109025990098614E+07,1920,8,19,6hebe
5.696542429107914E+07,3.041384227952074E+08,-7.092927375188938E+07,1920,8,20,6hebe
5.522406234420424E+07,3.048022547431184E+08,-7.076609948327228E+07,1920,8,21,6hebe
5.348103282297958E+07,3.054566894713307E+08,-7.060074826147974E+07,1920,8,22,6hebe
5.173639391275618E+07,3.061017333823469E+08,-7.043323128733176E+07,1920,8,23,6hebe
4.999020354286612E+07,3.067373932601688E+08,-7.026355979490045E+07,1920,8,24,6hebe
4.824251938452663E+07,3.073636762660536E+08,-7.009174505029824E+07,1920,8,25,6hebe
4.649339884881199E+07,3.079805899342734E+08,-6.991779835047853E+07,1920,8,26,6hebe
4.474289908468781E+07,3.085881421678793E+08,-6.974173102204761E+07,1920,8,27,6hebe
4.299107697711114E+07,3.091863412344707E+08,-6.956355442008883E+07,1920,8,28,6hebe
4.123798914519209E+07,3.097751957619697E+08,-6.938327992699838E+07,1920,8,29,6hebe
3.948369194041993E+07,3.103547147344037E+08,-6.920091895133330E+07,1920,8,30,6hebe
3.772824144495022E+07,3.109249074876946E+08,-6.901648292667165E+07,1920,8,31,6hebe
3.597169346995311E+07,3.114857837054576E+08,-6.882998331048465E+07,1920,9,01,6hebe
3.421410355402285E+07,3.120373534148078E+08,-6.864143158302122E+07,1920,9,02,6hebe
3.245552696164720E+07,3.125796269821798E+08,-6.845083924620494E+07,1920,9,03,6hebe
3.069601868173638E+07,3.131126151091552E+08,-6.825821782254311E+07,1920,9,04,6hebe
2.893563342621044E+07,3.136363288283046E+08,-6.806357885404839E+07,1920,9,05,6hebe
2.717442562864472E+07,3.141507794990400E+08,-6.786693390117285E+07,1920,9,06,6hebe
2.541244944297282E+07,3.146559788034807E+08,-6.766829454175422E+07,1920,9,07,6hebe
2.364975874224647E+07,3.151519387423344E+08,-6.746767236997518E+07,1920,9,08,6hebe
2.188640711745121E+07,3.156386716307914E+08,-6.726507899533445E+07,1920,9,09,6hebe
2.012244787637687E+07,3.161161900944337E+08,-6.706052604163065E+07,1920,9,10,6hebe
1.835793404254377E+07,3.165845070651603E+08,-6.685402514595871E+07,1920,9,11,6hebe
1.659291835418178E+07,3.170436357771296E+08,-6.664558795771849E+07,1920,9,12,6hebe
1.482745326326302E+07,3.174935897627167E+08,-6.643522613763618E+07,1920,9,13,6hebe
1.306159093458689E+07,3.179343828484895E+08,-6.622295135679768E+07,1920,9,14,6hebe
1.129538324491684E+07,3.183660291512023E+08,-6.600877529569487E+07,1920,9,15,6hebe
9.528881782168129E+06,3.187885430738079E+08,-6.579270964328387E+07,1920,9,16,6hebe
7.762137844645888E+06,3.192019393014892E+08,-6.557476609605619E+07,1920,9,17,6hebe
5.995202440332745E+06,3.196062327977090E+08,-6.535495635712162E+07,1920,9,18,6hebe
4.228126286225226E+06,3.200014388002812E+08,-6.513329213530394E+07,1920,9,19,6hebe
2.460959807718356E+06,3.203875728174617E+08,-6.490978514424893E+07,1920,9,20,6hebe
6.937531380376328E+05,3.207646506240604E+08,-6.468444710154415E+07,1920,9,21,6hebe
-1.073443882282393E+06,3.211326882575742E+08,-6.445728972785164E+07,1920,9,22,6hebe
-2.840581705873473E+06,3.214917020143426E+08,-6.422832474605235E+07,1920,9,23,6hebe
-4.607611078963831E+06,3.218417084457243E+08,-6.399756388040303E+07,1920,9,24,6hebe
-6.374483041763792E+06,3.221827243542978E+08,-6.376501885570505E+07,1920,9,25,6hebe
-8.141148928807609E+06,3.225147667900831E+08,-6.353070139648531E+07,1920,9,26,6hebe
-9.907560369252140E+06,3.228378530467889E+08,-6.329462322618932E+07,1920,9,27,6hebe
-1.167366928713318E+07,3.231520006580818E+08,-6.305679606638635E+07,1920,9,28,6hebe
-1.343942790158006E+07,3.234572273938798E+08,-6.281723163598601E+07,1920,9,29,6hebe
-1.520478872698926E+07,3.237535512566711E+08,-6.257594165046749E+07,1920,9,30,6hebe
-1.696970457315774E+07,3.240409904778560E+08,-6.233293782111980E+07,1920,10,01,6hebe
-1.873412854537668E+07,3.243195635141149E+08,-6.208823185429434E+07,1920,10,02,6hebe
-2.049801404448630E+07,3.245892890438017E+08,-6.184183545066922E+07,1920,10,03,6hebe
-2.226131476689245E+07,3.248501859633608E+08,-6.159376030452448E+07,1920,10,04,6hebe
-2.402398470454572E+07,3.251022733837727E+08,-6.134401810302991E+07,1920,10,05,6hebe
-2.578597814488367E+07,3.253455706270229E+08,-6.109262052554363E+07,1920,10,06,6hebe
-2.754724967073685E+07,3.255800972225988E+08,-6.083957924292240E+07,1920,10,07,6hebe
-2.930775416019943E+07,3.258058729040120E+08,-6.058490591684328E+07,1920,10,08,6hebe
-3.106744678646488E+07,3.260229176053473E+08,-6.032861219913636E+07,1920,10,09,6hebe
-3.282628301762759E+07,3.262312514578401E+08,-6.007070973112930E+07,1920,10,10,6hebe
-3.458421861645086E+07,3.264308947864782E+08,-5.981121014300229E+07,1920,10,11,6hebe
-3.634120964010222E+07,3.266218681066324E+08,-5.955012505315441E+07,1920,10,12,6hebe
-3.809721243985636E+07,3.268041921207148E+08,-5.928746606758127E+07,1920,10,13,6hebe
-3.985218366076664E+07,3.269778877148634E+08,-5.902324477926296E+07,1920,10,14,6hebe
-4.160608024130561E+07,3.271429759556548E+08,-5.875747276756345E+07,1920,10,15,6hebe
-4.335885941297533E+07,3.272994780868448E+08,-5.849016159764001E+07,1920,10,16,6hebe
-4.511047869988786E+07,3.274474155261371E+08,-5.822132281986417E+07,1920,10,17,6hebe
-4.686089591831703E+07,3.275868098619792E+08,-5.795096796925247E+07,1920,10,18,6hebe
