x,y,z,year,month,day,body
-6.677270879910412E+07,-1.348962538124327E+08,-4.916377214824408E+04,1924,5,24,earth
-6.450182567055319E+07,-1.360310821587085E+08,-4.920547711551189E+04,1924,5,25,earth
-6.221220410462151E+07,-1.371270994693386E+08,-4.923980368363112E+04,1924,5,26,earth
-5.990448730725782E+07,-1.381839610813598E+08,-4.927162102977931E+04,1924,5,27,earth
-5.757933511199106E+07,-1.392013337263133E+08,-4.930518858889490E+04,1924,5,28,earth
-5.523742222203757E+07,-1.401788976270817E+08,-4.934407063113898E+04,1924,5,29,earth
-5.287943655136532E+07,-1.411163479449044E+08,-4.939109573276341E+04,1924,5,30,earth
-5.050607774356118E+07,-1.420133958537006E+08,-4.944833674889803E+04,1924,5,31,earth
-4.811805582894836E+07,-1.428697694300723E+08,-4.951709905306250E+04,1924,6,01,earth
-4.571608993736617E+07,-1.436852144534770E+08,-4.959791386204213E+04,1924,6,02,earth
-4.330090698998113E+07,-1.444594951382253E+08,-4.969053863767534E+04,1924,6,03,earth
-4.087324032437795E+07,-1.451923947772392E+08,-4.979396822469682E+04,1924,6,04,earth
-3.843382824243484E+07,-1.458837162670726E+08,-4.990645949091017E+04,1924,6,05,earth
-3.598341249350498E+07,-1.465332824972411E+08,-5.002557012859732E+04,1924,6,06,earth
-3.352273670545630E+07,-1.471409366107607E+08,-5.014821050439775E+04,1924,6,07,earth
-3.105254475069635E+07,-1.477065421593594E+08,-5.027070744709671E+04,1924,6,08,earth
-2.857357899051164E+07,-1.482299831682777E+08,-5.038888163066655E+04,1924,6,09,earth
-2.608657829569934E+07,-1.487111640773410E+08,-5.049814600561559E+04,1924,6,10,earth
-2.359227572173519E+07,-1.491500094295098E+08,-5.059364076444507E+04,1924,6,11,earth
-2.109139576147954E+07,-1.495464630421127E+08,-5.067042815791816E+04,1924,6,12,earth
-1.858465125470543E+07,-1.499004862560192E+08,-5.072377302812040E+04,1924,6,13,earth
-1.607274033367169E+07,-1.502120548020246E+08,-5.074952405516058E+04,1924,6,14,earth
-1.355634418633257E+07,-1.504811539937328E+08,-5.074457794389874E+04,1924,6,15,earth
-1.103612673277349E+07,-1.507077724787214E+08,-5.070735427342355E+04,1924,6,16,earth
-8.512737201704102E+06,-1.508918955918335E+08,-5.063815391074866E+04,1924,6,17,earth
-5.986815811644936E+06,-1.510335000463078E+08,-5.053926171892881E+04,1924,6,18,earth
-3.459001517021284E+06,-1.511325516684181E+08,-5.041471885768324E+04,1924,6,19,earth
-9.299398183858342E+05,-1.511890068909757E+08,-5.026981166059524E+04,1924,6,20,earth
1.599711338009962E+06,-1.512028173001524E+08,-5.011042834164202E+04,1924,6,21,earth
4.129278573502684E+06,-1.511739355879318E+08,-4.994245614676923E+04,1924,6,22,earth
6.658072813120090E+06,-1.511023212586383E+08,-4.977133226206899E+04,1924,6,23,earth
9.185390829738179E+06,-1.509879450960534E+08,-4.960177670242637E+04,1924,6,24,earth
1.171051758181381E+07,-1.508307921503579E+08,-4.943767452043295E+04,1924,6,25,earth
1.423272861004630E+07,-1.506308634919192E+08,-4.928205243218690E+04,1924,6,26,earth
1.675129212051664E+07,-1.503881771540766E+08,-4.913710004495829E+04,1924,6,27,earth
1.926547066316966E+07,-1.501027686598106E+08,-4.900420195820928E+04,1924,6,28,earth
2.177452247936085E+07,-1.497746914160422E+08,-4.888396351330727E+04,1924,6,29,earth
2.427770266393126E+07,-1.494040171357317E+08,-4.877622574622184E+04,1924,6,30,earth
2.677426429858711E+07,-1.489908363417120E+08,-4.868007356097549E+04,1924,7,01,earth
2.926345968831774E+07,-1.485352589260985E+08,-4.859384582554549E+04,1924,7,02,earth
3.174454178690890E+07,-1.480374146875349E+08,-4.851515759889781E+04,1924,7,03,earth
3.421676584415082E+07,-1.474974537463240E+08,-4.844094360901415E+04,1924,7,04,earth
3.667939125954120E+07,-1.469155467424057E+08,-4.836752927340567E+04,1924,7,05,earth
3.913168359774652E+07,-1.462918847443065E+08,-4.829073230005056E+04,1924,7,06,earth
4.157291671630994E+07,-1.456266788221823E+08,-4.820599578621984E+04,1924,7,07,earth
4.400237497061586E+07,-1.449201592450378E+08,-4.810855394583941E+04,1924,7,08,earth
4.641935547466159E+07,-1.441725742361745E+08,-4.799363419234753E+04,1924,7,09,earth
4.882317037651589E+07,-1.433841881624485E+08,-4.785670255169272E+04,1924,7,10,earth
5.121314901968699E+07,-1.425552789684817E+08,-4.769375947900862E+04,1924,7,11,earth
5.358863968792155E+07,-1.416861346561890E+08,-4.750168471100926E+04,1924,7,12,earth
5.594901040239780E+07,-1.407770487394154E+08,-4.727860801728815E+04,1924,7,13,earth
5.829364807375804E+07,-1.398283149449244E+08,-4.702424847014248E+04,1924,7,14,earth
6.062195540540574E+07,-1.388402219496094E+08,-4.674013125392050E+04,1924,7,15,earth
6.293334546470650E+07,-1.378130494053785E+08,-4.642958430145681E+04,1924,7,16,earth
6.522723470193028E+07,-1.367470665256410E+08,-4.609746119882911E+04,1924,7,17,earth
6.750303596110748E+07,-1.356425338563802E+08,-4.574962584124506E+04,1924,7,18,earth
6.976015315089667E+07,-1.344997077700096E+08,-4.539232169920206E+04,1924,7,19,earth
7.199797858220139E+07,-1.333188463347475E+08,-4.503157944270968E+04,1924,7,20,earth
7.421589296006410E+07,-1.321002150256928E+08,-4.467277655518800E+04,1924,7,21,earth
7.641326724736974E+07,-1.308440912185755E+08,-4.432038641759753E+04,1924,7,22,earth
7.858946538952257E+07,-1.295507671152084E+08,-4.397788952847570E+04,1924,7,23,earth
8.074384709015077E+07,-1.282205512953306E+08,-4.364778954200447E+04,1924,7,24,earth
8.287577018672888E+07,-1.268537693362742E+08,-4.333167744174600E+04,1924,7,25,earth
8.498459249167810E+07,-1.254507639541860E+08,-4.303030302502215E+04,1924,7,26,earth
8.706967316845261E+07,-1.240118950173749E+08,-4.274363136151433E+04,1924,7,27,earth
8.913037381424844E+07,-1.225375396498561E+08,-4.247087717849016E+04,1924,7,28,earth
9.116605945525002E+07,-1.210280925199987E+08,-4.221052113102376E+04,1924,7,29,earth
9.317609965293482E+07,-1.194839663042548E+08,-4.196031935450435E+04,1924,7,30,earth
9.515986988274187E+07,-1.179055922289112E+08,-4.171732221001387E+04,1924,7,31,earth
9.711675328270392E+07,-1.162934205264968E+08,-4.147791966915876E+04,1924,8,01,earth
9.904614278381266E+07,-1.146479206071742E+08,-4.123792887832224E+04,1924,8,02,earth
1.009474435388460E+08,-1.129695807499023E+08,-4.099273397970200E+04,1924,8,03,earth
1.028200754841074E+08,-1.112589071658391E+08,-4.073748024708033E+04,1924,8,04,earth
1.046634758211631E+08,-1.095164223637651E+08,-4.046731623548269E+04,1924,8,05,earth
1.064771012013684E+08,-1.077426628267888E+08,-4.017767144116014E+04,1924,8,06,earth
1.082604294196388E+08,-1.059381760645821E+08,-3.986455410375446E+04,1924,8,07,earth
1.100129604430443E+08,-1.041035171298573E+08,-3.952485295728594E+04,1924,8,08,earth
1.117342165859272E+08,-1.022392447075817E+08,-3.915662448013574E+04,1924,8,09,earth
1.134237416002588E+08,-1.003459169496319E+08,-3.875934005457908E+04,1924,8,10,earth
1.150810984319744E+08,-9.842408737669015E+07,-3.833405533444136E+04,1924,8,11,earth
1.167058654945010E+08,-9.647430138750480E+07,-3.788345327684283E+04,1924,8,12,earth
1.182976316050107E+08,-9.449709409475040E+07,-3.741171491888165E+04,1924,8,13,earth
1.198559901819942E+08,-9.249299016993651E+07,-3.692419937409461E+04,1924,8,14,earth
1.213805337147776E+08,-9.046250600282653E+07,-3.642696512940899E+04,1924,8,15,earth
1.228708496090006E+08,-8.840615384494202E+07,-3.592621737810969E+04,1924,8,16,earth
1.243265181507218E+08,-8.632444701655109E+07,-3.542779065577313E+04,1924,8,17,earth
1.257471126736877E+08,-8.421790503550462E+07,-3.493675684054941E+04,1924,8,18,earth
1.271322014077942E+08,-8.208705776128455E+07,-3.445719806127250E+04,1924,8,19,earth
1.284813502008109E+08,-7.993244814571577E+07,-3.399213126293197E+04,1924,8,20,earth
1.297941253683387E+08,-7.775463365956242E+07,-3.354353884937614E+04,1924,8,21,earth
1.310700961885156E+08,-7.555418674853651E+07,-3.311245274856314E+04,1924,8,22,earth
1.323088368467523E+08,-7.333169474885878E+07,-3.269904918866232E+04,1924,8,23,earth
1.335099278548829E+08,-7.108775963500743E+07,-3.230272766606882E+04,1924,8,24,earth
1.346729570998615E+08,-6.882299785993521E+07,-3.192216308424622E+04,1924,8,25,earth
1.357975207399641E+08,-6.653804042749336E+07,-3.155533245955408E+04,1924,8,26,earth
1.368832241857182E+08,-6.423353322245325E+07,-3.119952716877684E+04,1924,8,27,earth
1.379296833894604E+08,-6.191013751327496E+07,-3.085136919793114E+04,1924,8,28,earth
1.389365266169189E+08,-5.956853043520435E+07,-3.050685509929806E+04,1924,8,29,earth
1.399033967745031E+08,-5.720940516849360E+07,-3.016145281923562E+04,1924,8,30,earth
1.408299542133453E+08,-5.483347047878037E+07,-2.981027177659795E+04,1924,8,31,earth
1.417158797480082E+08,-5.244144932280485E+07,-2.944831388837844E+04,1924,9,01,earth
1.425608774696426E+08,-5.003407636484332E+07,-2.907079403968900E+04,1924,9,02,earth
1.433646768701392E+08,-4.761209447424179E+07,-2.867349832206592E+04,1924,9,03,earth
1.441270338671844E+08,-4.517625050821090E+07,-2.825313499909826E+04,1924,9,04,earth
1.448477305071381E+08,-4.272729083733674E+07,-2.780763198611140E+04,1924,9,05,earth
1.455265733425581E+08,-4.026595709681841E+07,-2.733634476575628E+04,1924,9,06,earth
1.461633906491708E+08,-3.779298256981048E+07,-2.684015357840806E+04,1924,9,07,earth
1.467580287316874E+08,-3.530908950323887E+07,-2.632144129931740E+04,1924,9,08,earth
1.473103476041683E+08,-3.281498758058070E+07,-2.578395111504570E+04,1924,9,09,earth
