x,y,z,year,month,day,body
8.918966600583860E+07,-1.415612899410581E+08,-3.860491507120468E+06,1952,9,19,itokawa
9.166246178274196E+07,-1.407075096133253E+08,-3.922862568519264E+06,1952,9,20,itokawa
9.411599312831672E+07,-1.398241958582774E+08,-3.984410558654092E+06,1952,9,21,itokawa
9.654996186208393E+07,-1.389118581284280E+08,-4.045131742516421E+06,1952,9,22,itokawa
9.896408298989683E+07,-1.379710045621279E+08,-4.105022747919455E+06,1952,9,23,itokawa
1.013580844154561E+08,-1.370021416822239E+08,-4.164080554484993E+06,1952,9,24,itokawa
1.037317066496979E+08,-1.360057741115165E+08,-4.222302482726328E+06,1952,9,25,itokawa
1.060847025187493E+08,-1.349824043045717E+08,-4.279686183242649E+06,1952,9,26,itokawa
1.084168368710987E+08,-1.339325322954317E+08,-4.336229626039453E+06,1952,9,27,itokawa
1.107278862845886E+08,-1.328566554607540E+08,-4.391931089987442E+06,1952,9,28,itokawa
1.130176387737947E+08,-1.317552682979021E+08,-4.446789152431838E+06,1952,9,29,itokawa
1.152858934983118E+08,-1.306288622175041E+08,-4.500802678962320E+06,1952,9,30,itokawa
1.175324604724332E+08,-1.294779253499909E+08,-4.553970813352749E+06,1952,10,01,itokawa
1.197571602766661E+08,-1.283029423656231E+08,-4.606292967678927E+06,1952,10,02,itokawa
1.219598237714941E+08,-1.271043943075181E+08,-4.657768812621340E+06,1952,10,03,itokawa
1.241402918137603E+08,-1.258827584371870E+08,-4.708398267958976E+06,1952,10,04,itokawa
1.262984149760112E+08,-1.246385080920972E+08,-4.758181493259616E+06,1952,10,05,itokawa
1.284340532691125E+08,-1.233721125547785E+08,-4.807118878770411E+06,1952,10,06,itokawa
1.305470758684130E+08,-1.220840369329986E+08,-4.855211036512911E+06,1952,10,07,itokawa
1.326373608437101E+08,-1.207747420505386E+08,-4.902458791584805E+06,1952,10,08,itokawa
1.347047948932369E+08,-1.194446843481089E+08,-4.948863173670471E+06,1952,10,09,itokawa
1.367492730818714E+08,-1.180943157939535E+08,-4.994425408762082E+06,1952,10,10,itokawa
1.387706985837393E+08,-1.167240838037000E+08,-5.039146911091827E+06,1952,10,11,itokawa
1.407689824293619E+08,-1.153344311690233E+08,-5.083029275275357E+06,1952,10,12,itokawa
1.427440432574794E+08,-1.139257959947025E+08,-5.126074268666580E+06,1952,10,13,itokawa
1.446958070716568E+08,-1.124986116436580E+08,-5.168283823922873E+06,1952,10,14,itokawa
1.466242070017660E+08,-1.110533066895723E+08,-5.209660031779535E+06,1952,10,15,itokawa
1.485291830704159E+08,-1.095903048767051E+08,-5.250205134032115E+06,1952,10,16,itokawa
1.504106819643882E+08,-1.081100250865281E+08,-5.289921516724586E+06,1952,10,17,itokawa
1.522686568111211E+08,-1.066128813108160E+08,-5.328811703541346E+06,1952,10,18,itokawa
1.541030669602696E+08,-1.050992826308412E+08,-5.366878349400274E+06,1952,10,19,itokawa
1.559138777703579E+08,-1.035696332023341E+08,-5.404124234244652E+06,1952,10,20,itokawa
1.577010604005268E+08,-1.020243322458812E+08,-5.440552257030345E+06,1952,10,21,itokawa
1.594645916073700E+08,-1.004637740424456E+08,-5.476165429905578E+06,1952,10,22,itokawa
1.612044535468423E+08,-9.888834793370739E+07,-5.510966872579820E+06,1952,10,23,itokawa
1.629206335812115E+08,-9.729843832693091E+07,-5.544959806878366E+06,1952,10,24,itokawa
