x,y,z,year,month,day,body
3.518622116143301E+08,-3.578428577097252E+07,-4.160828002191349E+07,1964,10,24,4vesta
3.521608756746615E+08,-3.415625712753852E+07,-4.169479268054225E+07,1964,10,25,4vesta
3.524518473426475E+08,-3.252748615255259E+07,-4.178039550708989E+07,1964,10,26,4vesta
3.527351297153202E+08,-3.089800924398491E+07,-4.186508775016807E+07,1964,10,27,4vesta
3.530107260479621E+08,-2.926786272591044E+07,-4.194886867985520E+07,1964,10,28,4vesta
3.532786397532467E+08,-2.763708284799343E+07,-4.203173758760799E+07,1964,10,29,4vesta
3.535388744003782E+08,-2.600570578497979E+07,-4.211369378617311E+07,1964,10,30,4vesta
3.537914337142356E+08,-2.437376763619757E+07,-4.219473660949861E+07,1964,10,31,4vesta
3.540363215745154E+08,-2.274130442506538E+07,-4.227486541264533E+07,1964,11,01,4vesta
3.542735420148782E+08,-2.110835209860854E+07,-4.235407957169835E+07,1964,11,02,4vesta
3.545030992220958E+08,-1.947494652698322E+07,-4.243237848367838E+07,1964,11,03,4vesta
3.547249975352001E+08,-1.784112350300809E+07,-4.250976156645291E+07,1964,11,04,4vesta
3.549392414446338E+08,-1.620691874170385E+07,-4.258622825864772E+07,1964,11,05,4vesta
3.551458355914033E+08,-1.457236787984024E+07,-4.266177801955797E+07,1964,11,06,4vesta
3.553447847662329E+08,-1.293750647549067E+07,-4.273641032905960E+07,1964,11,07,4vesta
3.555360939087210E+08,-1.130237000759429E+07,-4.281012468752057E+07,1964,11,08,4vesta
3.557197681064986E+08,-9.666993875525521E+06,-4.288292061571212E+07,1964,11,09,4vesta
3.558958125943894E+08,-8.031413398670990E+06,-4.295479765472010E+07,1964,11,10,4vesta
3.560642327535719E+08,-6.395663816013625E+06,-4.302575536585623E+07,1964,11,11,4vesta
3.562250341107441E+08,-4.759780285724189E+06,-4.309579333056954E+07,1964,11,12,4vesta
3.563782223372896E+08,-3.123797884759784E+06,-4.316491115035766E+07,1964,11,13,4vesta
3.565238032484464E+08,-1.487751608469727E+06,-4.323310844667828E+07,1964,11,14,4vesta
3.566617828024779E+08,1.483236297918465E+05,-4.330038486086068E+07,1964,11,15,4vesta
3.567921670998458E+08,1.784392999046095E+06,-4.336674005401723E+07,1964,11,16,4vesta
3.569149623823856E+08,3.420421751062781E+06,-4.343217370695492E+07,1964,11,17,4vesta
3.570301750324839E+08,5.056375220726689E+06,-4.349668552008719E+07,1964,11,18,4vesta
3.571378115722595E+08,6.692218826397268E+06,-4.356027521334556E+07,1964,11,19,4vesta
3.572378786627449E+08,8.327918070261460E+06,-4.362294252609149E+07,1964,11,20,4vesta
3.573303831030720E+08,9.963438538679900E+06,-4.368468721702839E+07,1964,11,21,4vesta
3.574153318296595E+08,1.159874590252712E+07,-4.374550906411353E+07,1964,11,22,4vesta
3.574927319154019E+08,1.323380591752138E+07,-4.380540786447033E+07,1964,11,23,4vesta
