x,y,z,date,body
3.454763626708228E+08,-6.864925850021058E+07,-3.962011572511630E+07,1957-Jul-01,4vesta
3.561108021951376E+08,-1.829097070102985E+07,-4.246906558383876E+07,1957-Aug-01,4vesta
3.593892483952317E+08,3.246415370733890E+07,-4.443891837860265E+07,1957-Sep-01,4vesta
3.557437350066391E+08,8.099094861832325E+07,-4.550069144796267E+07,1957-Oct-01,4vesta
3.452364458192316E+08,1.296021600539955E+08,-4.573358115444707E+07,1957-Nov-01,4vesta
3.289260849873425E+08,1.743581969663857E+08,-4.514382527330330E+07,1957-Dec-01,4vesta
3.061987174522072E+08,2.174880131718154E+08,-4.372610085023151E+07,1958-Jan-01,4vesta
2.780458908781310E+08,2.567671877496518E+08,-4.153165462729921E+07,1958-Feb-01,4vesta
2.484539336564698E+08,2.884310127469729E+08,-3.892690033605567E+07,1958-Mar-01,4vesta
2.116736647458968E+08,3.187801692093512E+08,-3.541041233521163E+07,1958-Apr-01,4vesta
1.726772869575567E+08,3.430314874704659E+08,-3.143651372980745E+07,1958-May-01,4vesta
1.295532396696113E+08,3.624377329137037E+08,-2.681241167985509E+07,1958-Jun-01,4vesta
8.576675035336004E+07,3.754681064770309E+08,-2.191058331926472E+07,1958-Jul-01,4vesta
3.913461479602128E+07,3.827723678314026E+08,-1.648664997356349E+07,1958-Aug-01,4vesta
-8.138010534610875E+06,3.836675163143495E+08,-1.078667481558436E+07,1958-Sep-01,4vesta
-5.374697910182333E+07,3.783635327611970E+08,-5.096366143112525E+06,1958-Oct-01,4vesta
-9.994421981119835E+07,3.665157588269410E+08,8.677627817349881E+05,1958-Nov-01,4vesta
-1.429830757605612E+08,3.489768190696126E+08,6.625329900305778E+06,1958-Dec-01,4vesta
-1.849251004464946E+08,3.247590076968681E+08,1.245665067288600E+07,1959-Jan-01,4vesta
-2.234721920144109E+08,2.946306156809568E+08,1.805945534034163E+07,1959-Feb-01,4vesta
-2.546860713851825E+08,2.626640388293009E+08,2.283051830132316E+07,1959-Mar-01,4vesta
-2.845150432761956E+08,2.224768597728218E+08,2.768798500382261E+07,1959-Apr-01,4vesta
-3.079487481198950E+08,1.793620179266794E+08,3.186096599310447E+07,1959-May-01,4vesta
-3.258528341213904E+08,1.311842923036157E+08,3.552032937979086E+07,1959-Jun-01,4vesta
-3.364789445134895E+08,8.188548302850479E+07,3.833225498109405E+07,1959-Jul-01,4vesta
-3.400210467948919E+08,2.918082854463143E+07,4.039081142147765E+07,1959-Aug-01,4vesta
-3.356212326633806E+08,-2.417050727767086E+07,4.150664013720440E+07,1959-Sep-01,4vesta
-3.236049061244039E+08,-7.522319057414307E+07,4.162806046176112E+07,1959-Oct-01,4vesta
-3.031760935348892E+08,-1.260678291427940E+08,4.072311285965256E+07,1959-Nov-01,4vesta
-2.758842868961546E+08,-1.721299302281036E+08,3.883814770409319E+07,1959-Dec-01,4vesta
-2.404097146425803E+08,-2.151411403351443E+08,3.586658016274664E+07,1960-Jan-01,4vesta
-1.983221956913424E+08,-2.522060625126006E+08,3.190911808748112E+07,1960-Feb-01,4vesta
-1.538903496005815E+08,-2.804727532567077E+08,2.739509992609486E+07,1960-Mar-01,4vesta
-1.021933405783756E+08,-3.029446991115872E+08,2.182055893513237E+07,1960-Apr-01,4vesta
-4.936740668943039E+07,-3.164443637544723E+08,1.583128074952242E+07,1960-May-01,4vesta
6.592651000422397E+06,-3.215023672425908E+08,9.200388632321820E+06,1960-Jun-01,4vesta
6.059494078491271E+07,-3.177378588815392E+08,2.533617933024243E+06,1960-Jul-01,4vesta
1.147359860828163E+08,-3.051480581782406E+08,-4.423480739912450E+06,1960-Aug-01,4vesta
1.657743002284714E+08,-2.842515131157852E+08,-1.126173022878443E+07,1960-Sep-01,4vesta
2.110244432460541E+08,-2.568545004898547E+08,-1.759948188655116E+07,1960-Oct-01,4vesta
2.524770700449419E+08,-2.220692942729533E+08,-2.370577023056117E+07,1960-Nov-01,4vesta
2.866834896955659E+08,-1.831555135126408E+08,-2.906130457222192E+07,1960-Dec-01,4vesta
3.153343424414964E+08,-1.386487977580096E+08,-3.391661599521533E+07,1961-Jan-01,4vesta
3.367945881031684E+08,-9.094796908191979E+07,-3.799907323363531E+07,1961-Feb-01,4vesta
3.498348835992578E+08,-4.609201639373176E+07,-4.097228091404480E+07,1961-Mar-01,4vesta
3.572287977229346E+08,4.491542497873340E+06,-4.343864463429860E+07,1961-Apr-01,4vesta
3.574510835009788E+08,5.339321662824278E+07,-4.498334405460447E+07,1961-May-01,4vesta
3.507603112155977E+08,1.029070355259188E+08,-4.570899633619782E+07,1961-Jun-01,4vesta
3.379200220018004E+08,1.489910620669633E+08,-4.558277930136389E+07,1961-Jul-01,4vesta
3.185053123715169E+08,1.939159628626447E+08,-4.462372483525736E+07,1961-Aug-01,4vesta
2.933520760571239E+08,2.353727051484088E+08,-4.286155805646322E+07,1961-Sep-01,4vesta
2.640848565939187E+08,2.715758674066978E+08,-4.043783071577231E+07,1961-Oct-01,4vesta
2.293550931739111E+08,3.043849436626260E+08,-3.724685925204495E+07,1961-Nov-01,4vesta
1.920165043104688E+08,3.312267440932541E+08,-3.355470487533300E+07,1961-Dec-01,4vesta
1.502522635817510E+08,3.534885990841636E+08,-2.918429199644005E+07,1962-Jan-01,4vesta
1.059664289498433E+08,3.698520824774413E+08,-2.432551903795405E+07,1962-Feb-01,4vesta
6.441758931917065E+07,3.793420148122391E+08,-1.958537317814305E+07,1962-Mar-01,4vesta
1.740756922820264E+07,3.838159760082573E+08,-1.402814432035638E+07,1962-Apr-01,4vesta
-2.838059777409633E+07,3.820033212299199E+08,-8.424246583088189E+06,1962-May-01,4vesta
-7.521849323059285E+07,3.737449173673891E+08,-2.493574603853554E+06,1962-Jun-01,4vesta
-1.193231249393408E+08,3.596139960412902E+08,3.287719828126356E+06,1962-Jul-01,4vesta
-1.628291016913207E+08,3.387967568248345E+08,9.203415248660505E+06,1962-Aug-01,4vesta
-2.034080788725835E+08,3.118877986235157E+08,1.495294519035183E+07,1962-Sep-01,4vesta
-2.391083617712605E+08,2.803587986686026E+08,2.025424185068785E+07,1962-Oct-01,4vesta
-2.715133072141472E+08,2.425403125273493E+08,2.535076517251824E+07,1962-Nov-01,4vesta
-2.977941486239046E+08,2.013988817201673E+08,2.980793051613930E+07,1962-Dec-01,4vesta
-3.189748097652952E+08,1.548672782265380E+08,3.381370967673309E+07,1963-Jan-01,4vesta
-3.334077190632225E+08,1.050717221153720E+08,3.710264305723178E+07,1963-Feb-01,4vesta
-3.401542235752836E+08,5.809123440166655E+07,3.937296109376179E+07,1963-Mar-01,4vesta
-3.402315854583987E+08,4.866817502489120E+06,4.102802236166118E+07,1963-Apr-01,4vesta
-3.326290676507021E+08,-4.674633624506962E+07,4.170240692648348E+07,1963-May-01,4vesta
-3.167254106778706E+08,-9.891469662631673E+07,4.138776731757565E+07,1963-Jun-01,4vesta
-2.936489572940496E+08,-1.469929644442446E+08,4.007720822814776E+07,1963-Jul-01,4vesta
-2.622158015832931E+08,-1.928329226982635E+08,3.768445511342509E+07,1963-Aug-01,4vesta
-2.237002315657205E+08,-2.334344774514069E+08,3.427118036132948E+07,1963-Sep-01,4vesta
-1.805361527192815E+08,-2.665689953839217E+08,3.006348750173664E+07,1963-Oct-01,4vesta
-1.309697875725467E+08,-2.934085354692210E+08,2.488501885635427E+07,1963-Nov-01,4vesta
-7.946628371586908E+07,-3.114498022405130E+08,1.919962628318100E+07,1963-Dec-01,4vesta
-2.405732275517112E+07,-3.213671070262349E+08,1.278956395784049E+07,1964-Jan-01,4vesta
3.201504969490325E+07,-3.221916834430915E+08,6.017886254022568E+06,1964-Feb-01,4vesta
8.367694178324230E+07,-3.148102657212310E+08,-4.729064749562144E+05,1964-Mar-01,4vesta
1.366385336606759E+08,-2.985736255339755E+08,-7.395067267759100E+06,1964-Apr-01,4vesta
1.844153991191736E+08,-2.752489407811446E+08,-1.390787305876416E+07,1964-May-01,4vesta
2.290517578324204E+08,-2.441207804925057E+08,-2.028121706948750E+07,1964-Jun-01,4vesta
2.667741998103717E+08,-2.081480234276647E+08,-2.596615914003041E+07,1964-Jul-01,4vesta
2.993819237230343E+08,-1.660244180524458E+08,-3.122114312826007E+07,1964-Aug-01,4vesta
3.250057150024177E+08,-1.200279901053648E+08,-3.574910057684007E+07,1964-Sep-01,4vesta
3.428651505178502E+08,-7.293928574855837E+07,-3.936943143384338E+07,1964-Oct-01,4vesta
3.540363215781285E+08,-2.274130443148891E+07,-4.227486541294690E+07,1964-Nov-01,4vesta
3.578410746838796E+08,2.630130040972802E+07,-4.425135049581125E+07,1964-Dec-01,4vesta
3.547133078237096E+08,7.645294394356167E+07,-4.542138364056648E+07,1965-Jan-01,4vesta
3.447102591931886E+08,1.251275340582111E+08,-4.571193104267690E+07,1965-Feb-01,4vesta
3.300970873141726E+08,1.670984965399339E+08,-4.523617388970025E+07,1965-Mar-01,4vesta
3.081817910776055E+08,2.106371716237505E+08,-4.392305245784801E+07,1965-Apr-01,4vesta
2.817268863271050E+08,2.492025501459457E+08,-4.190547010315475E+07,1965-May-01,4vesta
2.495463118359889E+08,2.847642802689380E+08,-3.910031409779185E+07,1965-Jun-01,4vesta
2.143101191625484E+08,3.145280824093224E+08,-3.574507692780699E+07,1965-Jul-01,4vesta
1.743253320335806E+08,3.400324368942193E+08,-3.168182448793244E+07,1965-Aug-01,4vesta
1.314057382351778E+08,3.598223281719148E+08,-2.708558850151165E+07,1965-Sep-01,4vesta
8.776600346931857E+07,3.732448506097139E+08,-2.220489257047994E+07,1965-Oct-01,4vesta
4.123253140794895E+07,3.809704203255578E+08,-1.679668381923908E+07,1965-Nov-01,4vesta
-4.468969375329608E+06,3.823560062674669E+08,-1.129322236818764E+07,1965-Dec-01,4vesta
-5.161175373358183E+07,3.774182214167268E+08,-5.419166531488985E+06,1966-Jan-01,4vesta
-9.786967216283329E+07,3.660100064312416E+08,5.476961722816676E+05,1966-Feb-01,4vesta
-1.382069185572578E+08,3.502172228489290E+08,5.931651006769136E+06,1966-Mar-01,4vesta
-1.805037804699700E+08,3.268198458773251E+08,1.178865422091994E+07,1966-Apr-01,4vesta
-2.183164454890535E+08,2.985120934082551E+08,1.725331935289583E+07,1966-May-01,4vesta
-2.533651082850859E+08,2.637762816207696E+08,2.258136506042236E+07,1966-Jun-01,4vesta
-2.826396685781971E+08,2.253139075237484E+08,2.732393486831467E+07,1966-Jul-01,4vesta
-3.073423826031060E+08,1.811613471318700E+08,3.168771190196256E+07,1966-Aug-01,4vesta
-3.256978609342872E+08,1.332680140695229E+08,3.539697828750893E+07,1966-Sep-01,4vesta
-3.368156540760027E+08,8.418797392798191E+07,3.826470812943579E+07,1966-Oct-01,4vesta
-3.409181778398965E+08,3.163759976706012E+07,4.038861329473411E+07,1966-Nov-01,4vesta
-3.373725353247737E+08,-1.992925831697696E+07,4.155414671764200E+07,1966-Dec-01,4vesta
-3.257256185988905E+08,-7.273234003431778E+07,4.177509789679160E+07,1967-Jan-01,4vesta
-3.059511088832296E+08,-1.237241353933851E+08,4.095405158962655E+07,1967-Feb-01,4vesta
-2.812874293827216E+08,-1.670776601859536E+08,3.930362960099542E+07,1967-Mar-01,4vesta
-2.468895692376242E+08,-2.108189795960345E+08,3.648452206824164E+07,1967-Apr-01,4vesta
-2.071824985702593E+08,-2.476986625005906E+08,3.280926758223574E+07,1967-May-01,4vesta
-1.604918666190793E+08,-2.790297521606597E+08,2.811548527081020E+07,1967-Jun-01,4vesta
-1.109785141837200E+08,-3.018778568793080E+08,2.281714434529446E+07,1967-Jul-01,4vesta
-5.672150468256388E+07,-3.170602989301682E+08,1.670664067548525E+07,1967-Aug-01,4vesta
-8.428170739603722E+05,-3.232557051268792E+08,1.012182632788362E+07,1967-Sep-01,4vesta
5.328577445272716E+07,-3.205917227128264E+08,3.475609145234004E+06,1967-Oct-01,4vesta
1.077629709760667E+08,-3.090928491834413E+08,-3.485676187047824E+06,1967-Nov-01,4vesta
1.577241454929589E+08,-2.899636040733631E+08,-1.013485244736879E+07,1967-Dec-01,4vesta
2.052446464919918E+08,-2.626518419830195E+08,-1.674056609257036E+07,1968-Jan-01,4vesta
2.475139887922935E+08,-2.285990339594676E+08,-2.291743485694954E+07,1968-Feb-01,4vesta
2.815306969144868E+08,-1.915907149798786E+08,-2.818460030292829E+07,1968-Mar-01,4vesta
3.113753938474603E+08,-1.476152301100165E+08,-3.316065434290752E+07,1968-Apr-01,4vesta
3.334488599633997E+08,-1.018082373197028E+08,-3.725061537589337E+07,1968-May-01,4vesta
3.489992515565629E+08,-5.226426551166034E+07,-4.066458731820615E+07,1968-Jun-01,4vesta
3.569770160201452E+08,-3.243799007672764E+06,-4.314384218310894E+07,1968-Jul-01,4vesta
3.580172070640091E+08,4.746789418324026E+07,-4.483366354108980E+07,1968-Aug-01,4vesta
3.519721351163095E+08,9.724153450808027E+07,-4.563502668161845E+07,1968-Sep-01,4vesta
3.397041144146248E+08,1.436461282843383E+08,-4.557755157374533E+07,1968-Oct-01,4vesta
3.208225128182030E+08,1.889613050587392E+08,-4.468410770814248E+07,1968-Nov-01,4vesta
2.970225162264544E+08,2.295659188972700E+08,-4.304867486533779E+07,1968-Dec-01,4vesta
2.672734472019630E+08,2.675220802818814E+08,-4.060977372648042E+07,1969-Jan-01,4vesta
2.328972587978300E+08,3.008387573120147E+08,-3.746637607111165E+07,1969-Feb-01,4vesta
1.984186483944711E+08,3.265287967986838E+08,-3.407532972229986E+07,1969-Mar-01,4vesta
1.570862038523525E+08,3.497095530636902E+08,-2.977528557151550E+07,1969-Apr-01,4vesta
1.145809595668225E+08,3.665626047957602E+08,-2.513776114803393E+07,1969-May-01,4vesta
6.879256748595451E+07,3.779464938198567E+08,-1.993317204301359E+07,1969-Jun-01,4vesta
2.338755158280971E+07,3.829428132036119E+08,-1.457806206537363E+07,1969-Jul-01,4vesta
-2.389829942101674E+07,3.817663159973688E+08,-8.804324494187281E+06,1969-Aug-01,4vesta
-7.076567386293496E+07,3.741043452621621E+08,-2.881302399508819E+06,1969-Sep-01,4vesta
-1.149558797480381E+08,3.605516720874295E+08,2.898595493476763E+06,1969-Oct-01,4vesta
-1.586126673716415E+08,3.403289060269724E+08,8.819518407536507E+06,1969-Nov-01,4vesta
-1.981469619464491E+08,3.149470279979308E+08,1.439936726653746E+07,1969-Dec-01,4vesta
-2.353895197238841E+08,2.830282448523538E+08,1.990276554092889E+07,1970-Jan-01,4vesta
-2.681572811016781E+08,2.457544653199097E+08,2.502835549004515E+07,1970-Feb-01,4vesta
-2.932503807175300E+08,2.079428094966351E+08,2.923928110157830E+07,1970-Mar-01,4vesta
-3.153561187302033E+08,1.621128224383334E+08,3.333497346815486E+07,1970-Apr-01,4vesta
-3.304434905891676E+08,1.145258915622731E+08,3.663317727214278E+07,1970-May-01,4vesta
-3.389340334120704E+08,6.292243154457758E+07,3.925468300715585E+07,1970-Jun-01,4vesta
-3.398309023180339E+08,1.162838538658509E+07,4.094508824383291E+07,1970-Jul-01,4vesta
-3.328729523827710E+08,-4.161644485295163E+07,4.174233428394666E+07,1970-Aug-01,4vesta
-3.177621341644589E+08,-9.382706792265445E+07,4.151814853682157E+07,1970-Sep-01,4vesta
-2.954528050339745E+08,-1.420860622921188E+08,4.029834510920793E+07,1970-Oct-01,4vesta
-2.647822270668748E+08,-1.882617005512610E+08,3.799933638539493E+07,1970-Nov-01,4vesta
-2.282890233901289E+08,-2.281138874160244E+08,3.479846713442032E+07,1970-Dec-01,4vesta
-1.843871642598017E+08,-2.630769149558001E+08,3.054740574918155E+07,1971-Jan-01,4vesta
-1.353027898127815E+08,-2.906427809235347E+08,2.543902056828165E+07,1971-Feb-01,4vesta
-8.762260053790599E+07,-3.084633549331906E+08,2.020048764403123E+07,1971-Mar-01,4vesta
-3.249924532264616E+07,-3.198150568846549E+08,1.385884050588264E+07,1971-Apr-01,4vesta
2.174979717286669E+07,-3.221595445494838E+08,7.345508221055165E+06,1971-May-01,4vesta
7.720294744063656E+07,-3.156834210639393E+08,4.139389112338126E+05,1971-Jun-01,4vesta
1.288704837421893E+08,-3.011187227259747E+08,-6.307557529567629E+06,1971-Jul-01,4vesta
1.788479962662551E+08,-2.780876293282099E+08,-1.308504361226812E+07,1971-Aug-01,4vesta
2.241649019496890E+08,-2.477707483034653E+08,-1.952150491738234E+07,1971-Sep-01,4vesta
2.626453301137619E+08,-2.124391241099375E+08,-2.528277342688400E+07,1971-Oct-01,4vesta
2.961062184786648E+08,-1.708218080445002E+08,-3.062866077036551E+07,1971-Nov-01,4vesta
3.218801434100001E+08,-1.266960965171575E+08,-3.511886296583719E+07,1971-Dec-01,4vesta
3.413590128279843E+08,-7.827432853625888E+07,-3.897754410900293E+07,1972-Jan-01,4vesta
3.534253305665903E+08,-2.813163348978738E+07,-4.198963644241381E+07,1972-Feb-01,4vesta
3.580238703402162E+08,1.934664997134262E+07,-4.401313465067746E+07,1972-Mar-01,4vesta
3.559481346956804E+08,6.971734555577044E+07,-4.531589660649098E+07,1972-Apr-01,4vesta
3.473262581108817E+08,1.171939939233278E+08,-4.573491848567445E+07,1972-May-01,4vesta
3.319606570056512E+08,1.640797459436851E+08,-4.531735329499841E+07,1972-Jun-01,4vesta
3.112802882536715E+08,2.066056054235399E+08,-4.412032474274241E+07,1972-Jul-01,4vesta
2.844287091481537E+08,2.469135533150735E+08,-4.210605860108212E+07,1972-Aug-01,4vesta
2.525904515147538E+08,2.829065071285257E+08,-3.935361613704146E+07,1972-Sep-01,4vesta
2.176302173533577E+08,3.131169817072794E+08,-3.604400862403730E+07,1972-Oct-01,4vesta
1.778724273639303E+08,3.391068252008098E+08,-3.202217087268756E+07,1972-Nov-01,4vesta
1.365381139628092E+08,3.588381911205928E+08,-2.761606978337334E+07,1972-Dec-01,4vesta
9.158295583799195E+07,3.733226791239286E+08,-2.260893425464445E+07,1973-Jan-01,4vesta
4.509424753998635E+07,3.815715625492813E+08,-1.722354648224580E+07,1973-Feb-01,4vesta
2.430736785205306E+06,3.835271933317452E+08,-1.210825187442750E+07,1973-Mar-01,4vesta
-4.481962926242337E+07,3.795291840740634E+08,-6.253083297215581E+06,1973-Apr-01,4vesta
-8.982513171741082E+07,3.694868471313665E+08,-4.840515118059814E+05,1973-May-01,4vesta
-1.347876206899620E+08,3.528045193439385E+08,5.484256093702435E+06,1973-Jun-01,4vesta
-1.760343716806986E+08,3.307133776092675E+08,1.116832827319774E+07,1973-Jul-01,4vesta
-2.155067324946490E+08,3.019973817894146E+08,1.684107572688314E+07,1973-Aug-01,4vesta
-2.509627191929044E+08,2.676624995836895E+08,2.219948707279880E+07,1973-Sep-01,4vesta
-2.806908838597210E+08,2.295412331246195E+08,2.697947613730946E+07,1973-Oct-01,4vesta
-3.059195469200002E+08,1.856833020096647E+08,3.139004216615003E+07,1973-Nov-01,4vesta
-3.243475629765133E+08,1.396045570523294E+08,3.504375295832271E+07,1973-Dec-01,4vesta
-3.365727921771104E+08,8.908016500788383E+07,3.808155513898230E+07,1974-Jan-01,4vesta
