x,y,z,date,body
-3.994524897158848E+08,1.151842112800559E+08,4.539395836536269E+07,1955-Aug-01,hebe
-4.130491013305152E+08,7.528949462091987E+07,5.571929601106217E+07,1955-Sep-01,hebe
-4.213063045790129E+08,3.578278480063166E+07,6.505296772789975E+07,1955-Oct-01,hebe
-4.248268428685911E+08,-5.461744752407998E+06,7.392435593458655E+07,1955-Nov-01,hebe
-4.234572485911260E+08,-4.532034450619806E+07,8.168097043388328E+07,1955-Dec-01,hebe
-4.172045970140839E+08,-8.598619476099177E+07,8.876376557172693E+07,1956-Jan-01,hebe
-4.061554092483053E+08,-1.256654605190364E+08,9.482796785585932E+07,1956-Feb-01,hebe
-3.916017382742159E+08,-1.614918428269394E+08,9.952009169122125E+07,1956-Mar-01,hebe
-3.716893177727742E+08,-1.979853880697270E+08,1.034290882487902E+08,1956-Apr-01,hebe
-3.483040879885641E+08,-2.311190466485721E+08,1.060703910259543E+08,1956-May-01,hebe
-3.200911469149033E+08,-2.626693549221072E+08,1.075684092907836E+08,1956-Jun-01,hebe
-2.890942495071555E+08,-2.901829345032720E+08,1.077810591307208E+08,1956-Jul-01,hebe
-2.535156963390581E+08,-3.150509890972465E+08,1.066797806361762E+08,1956-Aug-01,hebe
-2.146472812864454E+08,-3.358396065206636E+08,1.041982313331562E+08,1956-Sep-01,hebe
-1.742517910293148E+08,-3.516292363906105E+08,1.004537210882567E+08,1956-Oct-01,hebe
-1.300625151850371E+08,-3.630071130221668E+08,9.517637354124817E+07,1956-Nov-01,hebe
-8.541091978383750E+07,-3.687917765301450E+08,8.869930961098664E+07,1956-Dec-01,hebe
-3.791311090909246E+07,-3.689076240148332E+08,8.059982852436835E+07,1957-Jan-01,hebe
1.025179899948431E+07,-3.626170776430820E+08,7.110295676487899E+07,1957-Feb-01,hebe
5.362432732625813E+07,-3.510853607321015E+08,6.137586678529634E+07,1957-Mar-01,hebe
1.005859150546922E+08,-3.315269413403853E+08,4.942742443972988E+07,1957-Apr-01,hebe
1.439304386224886E+08,-3.055966354378984E+08,3.682158996303944E+07,1957-May-01,hebe
1.852816453821644E+08,-2.715085915871294E+08,2.292319500529799E+07,1957-Jun-01,hebe
2.206295843633227E+08,-2.316334236162965E+08,8.892949396527365E+06,1957-Jul-01,hebe
2.508395686983550E+08,-1.838067315754388E+08,-5.850343479487740E+06,1957-Aug-01,hebe
2.731123665786490E+08,-1.301511471166770E+08,-2.040266516916823E+07,1957-Sep-01,hebe
2.857911250245692E+08,-7.396214004655774E+07,-3.382061303522804E+07,1957-Oct-01,hebe
2.886609545823153E+08,-1.326387686640064E+07,-4.646277659462759E+07,1957-Nov-01,hebe
2.809774842600216E+08,4.599299304427912E+07,-5.701036031597310E+07,1957-Dec-01,hebe
2.622563022617723E+08,1.054477676034391E+08,-6.570846576259725E+07,1958-Jan-01,hebe
2.332797854224003E+08,1.607939404965630E+08,-7.182872730442652E+07,1958-Feb-01,hebe
1.993824141557358E+08,2.055523587001037E+08,-7.498700710815333E+07,1958-Mar-01,hebe
1.549116760415933E+08,2.478630134914265E+08,-7.584525614185289E+07,1958-Apr-01,hebe
1.067289256725473E+08,2.806285074550278E+08,-7.415698493274736E+07,1958-May-01,hebe
5.356436887544702E+07,3.055643703738027E+08,-7.004821709337817E+07,1958-Jun-01,hebe
5.821000762268531E+05,3.210528113765453E+08,-6.407904774470791E+07,1958-Jul-01,hebe
-5.416256319635015E+07,3.284654035390548E+08,-5.619114436553873E+07,1958-Aug-01,hebe
-1.075580683982837E+08,3.277312187684266E+08,-4.690297393437022E+07,1958-Sep-01,hebe
-1.569169416943573E+08,3.199573537524468E+08,-3.689629625084995E+07,1958-Oct-01,hebe
-2.047030572250626E+08,3.054097861311322E+08,-2.580256926680484E+07,1958-Nov-01,hebe
-2.472346325632837E+08,2.857938353469023E+08,-1.459357835344145E+07,1958-Dec-01,hebe
-2.868870500152985E+08,2.605877362831831E+08,-2.758216039765224E+06,1959-Jan-01,hebe
-3.218405976038746E+08,2.311291880958792E+08,9.124108391165450E+06,1959-Feb-01,hebe
-3.491822779624133E+08,2.014740876403578E+08,1.974257481750700E+07,1959-Mar-01,hebe
-3.746373633674837E+08,1.658985701037025E+08,3.122334279846824E+07,1959-Apr-01,hebe
-3.943795001471927E+08,1.293099343946698E+08,4.192875588354214E+07,1959-May-01,hebe
-4.096960705615488E+08,8.985277407614867E+07,5.245063979410754E+07,1959-Jun-01,hebe
-4.196092810485961E+08,5.059700094174749E+07,6.200691632821444E+07,1959-Jul-01,hebe
-4.248224619547173E+08,9.442180177025981E+06,7.113844720322353E+07,1959-Aug-01,hebe
-4.249924522907200E+08,-3.181433589637363E+07,7.942657715456359E+07,1959-Sep-01,hebe
-4.204430705778931E+08,-7.138235756741920E+07,8.656831666344860E+07,1959-Oct-01,hebe
-4.109820768758007E+08,-1.114462389470251E+08,9.296793068770191E+07,1959-Nov-01,hebe
-3.973446082608611E+08,-1.489979755334738E+08,9.814909773303859E+07,1959-Dec-01,hebe
-3.787715549141264E+08,-1.861059303982816E+08,1.023957406898238E+08,1960-Jan-01,hebe
-3.558184467265561E+08,-2.210515578136961E+08,1.054588902989556E+08,1960-Feb-01,hebe
-3.305588659709380E+08,-2.513915440394152E+08,1.072046080335924E+08,1960-Mar-01,hebe
-2.997263827659168E+08,-2.808866555033450E+08,1.078259680842444E+08,1960-Apr-01,hebe
-2.663626579574735E+08,-3.061221456538134E+08,1.071604366860607E+08,1960-May-01,hebe
-2.285403627281597E+08,-3.283309936245154E+08,1.051244259356134E+08,1960-Jun-01,hebe
-1.890305416996920E+08,-3.456423827642696E+08,1.018181804698570E+08,1960-Jul-01,hebe
-1.456040830048515E+08,-3.587457724662639E+08,9.699751239857069E+07,1960-Aug-01,hebe
-1.000203109479512E+08,-3.665097508992304E+08,9.073730461327386E+07,1960-Sep-01,hebe
-5.439808249007483E+07,-3.684895165113117E+08,8.331164191703074E+07,1960-Oct-01,hebe
-6.362628718237165E+06,-3.643673223828711E+08,7.424961734066311E+07,1960-Nov-01,hebe
4.023397376500687E+07,-3.540107055681868E+08,6.418513176537402E+07,1960-Dec-01,hebe
8.757478635164492E+07,-3.363739530303890E+08,5.253437058436620E+07,1961-Jan-01,hebe
1.330014341087049E+08,-3.114298251571563E+08,3.974773737725569E+07,1961-Feb-01,hebe
1.713392818938110E+08,-2.825284750518978E+08,2.738378188942333E+07,1961-Mar-01,hebe
2.095108579640954E+08,-2.435799202766236E+08,1.303549771855392E+07,1961-Apr-01,hebe
2.407999483805450E+08,-1.993041575348291E+08,-1.199814709614232E+06,1961-May-01,hebe
2.657942590061242E+08,-1.475074492830887E+08,-1.586241468747658E+07,1961-Jun-01,hebe
2.815293340180485E+08,-9.266513474232069E+07,-2.954747546625927E+07,1961-Jul-01,hebe
2.878855173934506E+08,-3.274751026817654E+07,-4.264125358884777E+07,1961-Aug-01,hebe
2.834178327037753E+08,2.842173624436883E+07,-5.413017148604374E+07,1961-Sep-01,hebe
2.686191321121318E+08,8.662222752354732E+07,-6.325345116823326E+07,1961-Oct-01,hebe
2.429813839331360E+08,1.434427828321856E+08,-7.024260389583562E+07,1961-Nov-01,hebe
2.092082227739444E+08,1.932229616570672E+08,-7.442731467903964E+07,1961-Dec-01,hebe
1.666268921969007E+08,2.376059912640293E+08,-7.602180519400662E+07,1962-Jan-01,hebe
1.181312215706186E+08,2.736503387339493E+08,-7.493301118199137E+07,1962-Feb-01,hebe
7.090292691965404E+07,2.985133310166932E+08,-7.182216055474079E+07,1962-Mar-01,hebe
1.657284779355048E+07,3.173926077555651E+08,-6.629680827922170E+07,1962-Apr-01,hebe
-3.649785063386951E+07,3.272319123281854E+08,-5.917732169055356E+07,1962-May-01,hebe
-9.043911471682751E+07,3.291882068302122E+08,-5.033076812652963E+07,1962-Jun-01,hebe
-1.406722219310323E+08,3.237774678974267E+08,-4.064480524362932E+07,1962-Jul-01,hebe
-1.896410257270445E+08,3.113999036936038E+08,-2.978118815849648E+07,1962-Aug-01,hebe
-2.349198677685495E+08,2.929318227072366E+08,-1.833089221334107E+07,1962-Sep-01,hebe
-2.747262158385035E+08,2.700246950424038E+08,-6.929817475645870E+06,1962-Oct-01,hebe
-3.113428727547192E+08,2.419138528183661E+08,4.965874879674241E+06,1962-Nov-01,hebe
-3.421611883730636E+08,2.111056229344443E+08,1.640782606056800E+07,1962-Dec-01,hebe
-3.690676580581702E+08,1.762263330392333E+08,2.799385670617519E+07,1963-Jan-01,hebe
-3.908545787226048E+08,1.388996721346250E+08,3.919218193642528E+07,1963-Feb-01,hebe
-4.060948943287936E+08,1.035908444157213E+08,4.886515208720672E+07,1963-Mar-01,hebe
-4.180527395186540E+08,6.326249133607765E+07,5.897940708891311E+07,1963-Apr-01,hebe
-4.247366608969574E+08,2.349128392831460E+07,6.807833178382599E+07,1963-May-01,hebe
-4.266516192295567E+08,-1.787423913852937E+07,7.667862572318378E+07,1963-Jun-01,hebe
-4.237535304429538E+08,-5.770832672549354E+07,8.414757945984778E+07,1963-Jul-01,hebe
-4.159531418526154E+08,-9.820678357337697E+07,9.090891351086071E+07,1963-Aug-01,hebe
-4.033940919964676E+08,-1.375768937621852E+08,9.662867581558859E+07,1963-Sep-01,hebe
-3.868481298422864E+08,-1.741787061118297E+08,1.011111635744175E+08,1963-Oct-01,hebe
-3.653766980703653E+08,-2.100188858850711E+08,1.045966604391347E+08,1963-Nov-01,hebe
-3.405447569911806E+08,-2.423711414679094E+08,1.068082455726707E+08,1963-Dec-01,hebe
-3.109113693399246E+08,-2.729574652098982E+08,1.078431173426697E+08,1964-Jan-01,hebe
-2.774895927045647E+08,-3.002057653512393E+08,1.075605343697797E+08,1964-Feb-01,hebe
-2.430528900106340E+08,-3.222676071292058E+08,1.060664382336077E+08,1964-Mar-01,hebe
-2.031721653873365E+08,-3.417437594935678E+08,1.031212502505414E+08,1964-Apr-01,hebe
-1.619224445440941E+08,-3.561134656935566E+08,9.891969535142080E+07,1964-May-01,hebe
-1.170046973133465E+08,-3.658681131543694E+08,9.316562295035668E+07,1964-Jun-01,hebe
-7.182546975383683E+07,-3.699324116258215E+08,8.622824000853574E+07,1964-Jul-01,hebe
-2.400019573743658E+07,-3.681219229544606E+08,7.766151578665313E+07,1964-Aug-01,hebe
2.423032615310423E+07,-3.597666538926445E+08,6.771575679820399E+07,1964-Sep-01,hebe
7.044744545185637E+07,-3.450826559792777E+08,5.684906078002007E+07,1964-Oct-01,hebe
1.167146357604245E+08,-3.227969802857190E+08,4.445267873642117E+07,1964-Nov-01,hebe
1.589262954175806E+08,-2.941916744338184E+08,3.148740833926666E+07,1964-Dec-01,hebe
1.985781380075108E+08,-2.573893900826707E+08,1.732095959601758E+07,1965-Jan-01,hebe
2.327355547969304E+08,-2.135272744848410E+08,2.684263480008438E+06,1965-Feb-01,hebe
2.575853254344662E+08,-1.683842799252039E+08,-1.061213962059502E+07,1965-Mar-01,hebe
2.770757952197762E+08,-1.132722921064546E+08,-2.498415153903987E+07,1965-Apr-01,hebe
2.867210972807668E+08,-5.618663582623447E+07,-3.806228305487408E+07,1965-May-01,hebe
2.862448980285586E+08,4.791459700107209E+06,-5.018305893207388E+07,1965-Jun-01,hebe
2.752967521483802E+08,6.362778729939099E+07,-6.007876986227787E+07,1965-Jul-01,hebe
2.533805839993673E+08,1.219348059896119E+08,-6.798686684012964E+07,1965-Aug-01,hebe
2.215845441164658E+08,1.754863506128523E+08,-7.324814679321143E+07,1965-Sep-01,hebe
1.827875624776937E+08,2.209969876672620E+08,-7.569887083714354E+07,1965-Oct-01,hebe
1.361931414553394E+08,2.601539263481613E+08,-7.553975174094446E+07,1965-Nov-01,hebe
8.666333653474224E+07,2.896653805606585E+08,-7.294604251733795E+07,1965-Dec-01,hebe
3.279665567562757E+07,3.112096254894192E+08,-6.801280911569354E+07,1966-Jan-01,hebe
-2.204267894138303E+07,3.237902601525757E+08,-6.111774005310592E+07,1966-Feb-01,hebe
-7.113590586240695E+07,3.278188846404378E+08,-5.349643157392748E+07,1966-Mar-01,hebe
-1.238377855543786E+08,3.247560202946520E+08,-4.383520540355384E+07,1966-Apr-01,hebe
-1.722666735436615E+08,3.149599740883031E+08,-3.355880756280661E+07,1966-May-01,hebe
-2.188882760829643E+08,2.985688310244952E+08,-2.227151987296788E+07,1966-Jun-01,hebe
-2.601463957406746E+08,2.774033502363183E+08,-1.094856461381559E+07,1966-Jul-01,hebe
-2.983739172508290E+08,2.508287139184093E+08,9.377284551395327E+05,1966-Aug-01,hebe
-3.318258008144181E+08,2.202251015745859E+08,1.281128777369368E+07,1966-Sep-01,hebe
-3.594625540160047E+08,1.874466867833796E+08,2.412221039103363E+07,1966-Oct-01,hebe
-3.830079767482826E+08,1.509599704834525E+08,3.547362566552230E+07,1966-Nov-01,hebe
-4.008860373943443E+08,1.137019824395465E+08,4.600660625484536E+07,1966-Dec-01,hebe
-4.142752448576869E+08,7.375905830359882E+07,5.630684087323141E+07,1967-Jan-01,hebe
-4.225200618424209E+08,3.289395882432400E+07,6.590867934394650E+07,1967-Feb-01,hebe
-4.255899872099446E+08,-4.375813510974545E+06,7.390191940588574E+07,1967-Mar-01,hebe
-4.242153792535808E+08,-4.557959443853220E+07,8.192031432600208E+07,1967-Apr-01,hebe
-4.182004884875472E+08,-8.496045676300415E+07,8.877700839588378E+07,1967-May-01,hebe
-4.072613785022957E+08,-1.246938314656021E+08,9.485910901567170E+07,1967-Jun-01,hebe
-3.922343434308295E+08,-1.617951611011436E+08,9.971231421775535E+07,1967-Jul-01,hebe
-3.722740919364471E+08,-1.983037655638256E+08,1.036001244894217E+08,1967-Aug-01,hebe
-3.479905992614189E+08,-2.325137580216685E+08,1.062855583784514E+08,1967-Sep-01,hebe
-3.205716426404819E+08,-2.630120488765072E+08,1.076894497819709E+08,1967-Oct-01,hebe
-2.884233375920275E+08,-2.913938789942276E+08,1.078578902134916E+08,1967-Nov-01,hebe
-2.538778339082718E+08,-3.154025346136888E+08,1.067391110500507E+08,1967-Dec-01,hebe
-2.149446489445683E+08,-3.361859004059572E+08,1.042215651656381E+08,1968-Jan-01,hebe
-1.730933316452299E+08,-3.524092589194670E+08,1.002901645252877E+08,1968-Feb-01,hebe
-1.316895974966831E+08,-3.630325309607521E+08,9.531415108973925E+07,1968-Mar-01,hebe
-8.551294066372831E+07,-3.690645721201537E+08,8.860000335774003E+07,1968-Apr-01,hebe
-3.950226254855912E+07,-3.692257781534719E+08,8.073891220520750E+07,1968-May-01,hebe
8.707809865436446E+06,-3.630836125732978E+08,7.123860051624912E+07,1968-Jun-01,hebe
5.521473808388763E+07,-3.506488176089200E+08,6.077083674555424E+07,1968-Jul-01,hebe
1.021494835699751E+08,-3.307609324237348E+08,4.873787880536199E+07,1968-Aug-01,hebe
1.468011062161390E+08,-3.034993493910288E+08,3.562086936008836E+07,1968-Sep-01,hebe
1.866024354298752E+08,-2.700531586052586E+08,2.209840133137269E+07,1968-Oct-01,hebe
2.227945743356099E+08,-2.283920049665748E+08,7.551379066680491E+06,1968-Nov-01,hebe
2.516101513826171E+08,-1.817019229282247E+08,-6.736015233292863E+06,1968-Dec-01,hebe
2.734804562890308E+08,-1.277862357923454E+08,-2.127713451991024E+07,1969-Jan-01,hebe
2.859471817150882E+08,-6.949322569589657E+07,-3.507996330708992E+07,1969-Feb-01,hebe
2.882356096163111E+08,-1.460968126052217E+07,-4.645339900745972E+07,1969-Mar-01,hebe
2.803055152953647E+08,4.660295019993293E+07,-5.733872827222149E+07,1969-Apr-01,hebe
2.622032738759198E+08,1.041249109547910E+08,-6.573905807067646E+07,1969-May-01,hebe
2.334132800968196E+08,1.595285470846161E+08,-7.188023439643185E+07,1969-Jun-01,hebe
1.970189473633142E+08,2.073441103995836E+08,-7.519719023172876E+07,1969-Jul-01,hebe
1.522995097654710E+08,2.492408054238020E+08,-7.589995942874123E+07,1969-Aug-01,hebe
1.023035603653653E+08,2.825163781905520E+08,-7.397127888604322E+07,1969-Sep-01,hebe
5.076713574835954E+07,3.060866062042942E+08,-6.983577227492583E+07,1969-Oct-01,hebe
-3.951971248350290E+06,3.215396781077991E+08,-6.352908601360177E+07,1969-Nov-01,hebe
-5.682408981476283E+07,3.282196268579593E+08,-5.578382849986908E+07,1969-Dec-01,hebe
-1.100688999972641E+08,3.271560950318288E+08,-4.642471853502627E+07,1970-Jan-01,hebe
-1.608384689023844E+08,3.187271659987379E+08,-3.601659521288678E+07,1970-Feb-01,hebe
-2.038692872039796E+08,3.054519789001864E+08,-2.596780286411661E+07,1970-Mar-01,hebe
-2.477960886281516E+08,2.852408823401257E+08,-1.437683276960297E+07,1970-Apr-01,hebe
-2.861604715079118E+08,2.608981748934796E+08,-2.914386295046970E+06,1970-May-01,hebe
-3.211917006133894E+08,2.315515566405736E+08,8.977054685366496E+06,1970-Jun-01,hebe
-3.504155963899099E+08,1.997730298979931E+08,2.035765794244704E+07,1970-Jul-01,hebe
-3.756385996343839E+08,1.641087411661614E+08,3.182868688582865E+07,1970-Aug-01,hebe
-3.957261834434735E+08,1.262029539647826E+08,4.286610319842316E+07,1970-Sep-01,hebe
-4.102492122072746E+08,8.794814999414603E+07,5.301736321759792E+07,1970-Oct-01,hebe
-4.201874573309322E+08,4.733937468845730E+07,6.285198795467067E+07,1970-Nov-01,hebe
-4.249407928983170E+08,7.489364098335229E+06,7.164383492212266E+07,1970-Dec-01,hebe
-4.248948029758791E+08,-3.376911198365375E+07,7.989279313377747E+07,1971-Jan-01,hebe
-4.199023197719413E+08,-7.463243668585318E+07,8.721252394931127E+07,1971-Feb-01,hebe
-4.112361123542673E+08,-1.108139702506603E+08,9.296382046747363E+07,1971-Mar-01,hebe
-3.971622749054937E+08,-1.496481332933962E+08,9.831635348246381E+07,1971-Apr-01,hebe
-3.792010643308152E+08,-1.855969445827331E+08,1.024230247674490E+08,1971-May-01,hebe
-3.563260334298387E+08,-2.206241389164737E+08,1.055002471504015E+08,1971-Jun-01,hebe
-3.301999527783398E+08,-2.520551263504196E+08,1.072984971322283E+08,1971-Jul-01,hebe
-2.993047955946213E+08,-2.815484765261068E+08,1.078885637926349E+08,1971-Aug-01,hebe
-2.647095288412442E+08,-3.075574311619648E+08,1.071445506884207E+08,1971-Sep-01,hebe
-2.279960661371773E+08,-3.289738380190068E+08,1.051166214619465E+08,1971-Oct-01,hebe
-1.870649468128644E+08,-3.467668441317936E+08,1.016375661823591E+08,1971-Nov-01,hebe
-1.449472332687313E+08,-3.593429474608260E+08,9.690974801373838E+07,1971-Dec-01,hebe
-9.931500984695050E+07,-3.670718337060103E+08,9.060672054872563E+07,1972-Jan-01,hebe
-5.211416309838840E+07,-3.689754950970057E+08,8.286752656112376E+07,1972-Feb-01,hebe
-7.147479275902981E+06,-3.650738017563905E+08,7.435052220807452E+07,1972-Mar-01,hebe
4.101972992623162E+07,-3.544247300310052E+08,6.393238354486147E+07,1972-Apr-01,hebe
8.685609198087421E+07,-3.374101561934054E+08,5.264141857839963E+07,1972-May-01,hebe
1.323456207555385E+08,-3.126409932963534E+08,3.985858137573528E+07,1972-Jun-01,hebe
1.733813958828947E+08,-2.816164272153842E+08,2.659071730306295E+07,1972-Jul-01,hebe
2.113343443404919E+08,-2.423820985913201E+08,1.221115301010524E+07,1972-Aug-01,hebe
2.432726556767664E+08,-1.962706639368640E+08,-2.508843162310630E+06,1972-Sep-01,hebe
2.670096761837369E+08,-1.458522772815941E+08,-1.667877622599398E+07,1972-Oct-01,hebe
2.827302199001318E+08,-8.897449129429772E+07,-3.076098222389670E+07,1972-Nov-01,hebe
2.883238044151724E+08,-3.088418056184117E+07,-4.334282616509381E+07,1972-Dec-01,hebe
2.834448766961623E+08,3.026454210045669E+07,-5.473417098261218E+07,1973-Jan-01,hebe
2.675906604126528E+08,9.025461718263899E+07,-6.400516032051290E+07,1973-Feb-01,hebe
2.442618239760006E+08,1.414918693350207E+08,-7.023936534822683E+07,1973-Mar-01,hebe
2.095050952500096E+08,1.929941591032743E+08,-7.456047892770471E+07,1973-Apr-01,hebe
1.684120813274406E+08,2.360428220639465E+08,-7.610088696820010E+07,1973-May-01,hebe
1.200975212900218E+08,2.723492658903310E+08,-7.505078189165127E+07,1973-Jun-01,hebe
6.953026775945154E+07,2.989781936139838E+08,-7.167806204708178E+07,1973-Jul-01,hebe
1.518519768724364E+07,3.175653719282225E+08,-6.604769654927989E+07,1973-Aug-01,hebe
-3.961316124669699E+07,3.273221283704826E+08,-5.857396165955341E+07,1973-Sep-01,hebe
-9.172456038719048E+07,3.288473364677656E+08,-4.991681609375492E+07,1973-Oct-01,hebe
-1.434882842240343E+08,3.229172741984619E+08,-3.982928911819495E+07,1973-Nov-01,hebe
-1.907089624361115E+08,3.106438881146287E+08,-2.925528694849904E+07,1973-Dec-01,hebe
-2.358502048060805E+08,2.920022342951059E+08,-1.776626367102431E+07,1974-Jan-01,hebe
-2.767614867544850E+08,2.681045217250145E+08,-5.954468152839333E+06,1974-Feb-01,hebe
-3.097627942367079E+08,2.426522952672257E+08,4.807403285206482E+06,1974-Mar-01,hebe
-3.416831896536596E+08,2.108754465809515E+08,1.664696877640164E+07,1974-Apr-01,hebe
-3.677966059855111E+08,1.771609787652740E+08,2.787469031845169E+07,1974-May-01,hebe
-3.897438528595628E+08,1.398988098887103E+08,3.909440172552732E+07,1974-Jun-01,hebe
