x,y,z,date,body
-2.611732011986635E+07,1.452699302852688E+08,-2.308716590321064E+04,1958-Jan-01,earth
-9.796794194775450E+07,1.099194328121446E+08,-2.644747357687354E+04,1958-Feb-01,earth
-1.386583970947812E+08,5.028034796351679E+07,-3.201851662309095E+04,1958-Mar-01,earth
-1.455256497497593E+08,-2.861183821586007E+07,-3.907296507583931E+04,1958-Apr-01,earth
-1.132438511360070E+08,-9.746862617281994E+07,-4.505044506809115E+04,1958-May-01,earth
-4.941775885755423E+07,-1.422096504624156E+08,-4.865192968843877E+04,1958-Jun-01,earth
2.540918043376142E+07,-1.492208005428760E+08,-4.842915556626022E+04,1958-Jul-01,earth
9.614513844257222E+07,-1.173617118587284E+08,-4.435905403060466E+04,1958-Aug-01,earth
1.415160270723399E+08,-5.405155572698177E+07,-3.724830513859913E+04,1958-Sep-01,earth
1.492432697400555E+08,2.152818224952544E+07,-2.927734417145792E+04,1958-Oct-01,earth
1.168366376308926E+08,9.370296822180998E+07,-2.189041767909378E+04,1958-Nov-01,earth
5.402825901925617E+07,1.386036089602696E+08,-1.751632175275683E+04,1958-Dec-01,earth
-2.573613469207531E+07,1.457269332879002E+08,-1.699994740159810E+04,1959-Jan-01,earth
-9.776464387523852E+07,1.106917041915402E+08,-2.046723099091649E+04,1959-Feb-01,earth
-1.387366619297969E+08,5.122181551087579E+07,-2.571711845240369E+04,1959-Mar-01,earth
-1.459738032634230E+08,-2.765751297579568E+07,-3.248382683175988E+04,1959-Apr-01,earth
-1.140072710989036E+08,-9.667590975255345E+07,-3.777046505214274E+04,1959-May-01,earth
-5.038402971545859E+07,-1.417165596068076E+08,-4.029778269944340E+04,1959-Jun-01,earth
2.440637496466275E+07,-1.490689414534289E+08,-3.929170295210183E+04,1959-Jul-01,earth
9.527451632762069E+07,-1.175324646107305E+08,-3.471574776273966E+04,1959-Aug-01,earth
1.409127711460987E+08,-5.443512904913170E+07,-2.772076388501003E+04,1959-Sep-01,earth
1.489621701312255E+08,2.109408123308626E+07,-2.015025910850056E+04,1959-Oct-01,earth
1.168638229835712E+08,9.339713366206177E+07,-1.331533699038625E+04,1959-Nov-01,earth
5.424391492664038E+07,1.385617428030521E+08,-8.952938105784357E+03,1959-Dec-01,earth
-2.550377555456610E+07,1.460211734218374E+08,-7.829678773224354E+03,1960-Jan-01,earth
-9.769982163180073E+07,1.112816674551638E+08,-1.018187230888009E+04,1960-Feb-01,earth
-1.398463458809551E+08,4.953738437636297E+07,-1.494290362583101E+04,1960-Mar-01,earth
-1.460645567074911E+08,-2.943187186350022E+07,-2.082340942633338E+04,1960-Apr-01,earth
-1.132266472994922E+08,-9.803462749114184E+07,-2.572513838951290E+04,1960-May-01,earth
-4.905040568824047E+07,-1.422676277997543E+08,-2.837941889535636E+04,1960-Jun-01,earth
2.581575400464509E+07,-1.486869708884919E+08,-2.763091769273579E+04,1960-Jul-01,earth
9.627521981705233E+07,-1.162720045525894E+08,-2.343392606446147E+04,1960-Aug-01,earth
1.411100284197922E+08,-5.261279262293781E+07,-1.636529257125035E+04,1960-Sep-01,earth
1.481961585847228E+08,2.300635388609466E+07,-8.343451216610149E+03,1960-Oct-01,earth
1.151678223963220E+08,9.488171145257343E+07,-7.505734129995108E+02,1960-Nov-01,earth
5.196464099831445E+07,1.392204941872994E+08,3.948283759251237E+03,1960-Dec-01,earth
-2.787070137416267E+07,1.456279583853199E+08,4.992234772846103E+03,1961-Jan-01,earth
-9.960160134240025E+07,1.099439731426481E+08,2.066496800005436E+03,1961-Feb-01,earth
-1.400689089777912E+08,5.010148246397574E+07,-2.709026670664549E+03,1961-Mar-01,earth
-1.466399679143499E+08,-2.885684752796621E+07,-9.065135733319446E+03,1961-Apr-01,earth
-1.141048405062031E+08,-9.762344002573569E+07,-1.395689777080715E+04,1961-May-01,earth
-5.012234809791794E+07,-1.421580689981345E+08,-1.620493616186827E+04,1961-Jun-01,earth
2.471928555955164E+07,-1.489239242045802E+08,-1.497353690770268E+04,1961-Jul-01,earth
9.532556100275980E+07,-1.168383678502151E+08,-1.025938609503955E+04,1961-Aug-01,earth
1.404474835796507E+08,-5.339678040527231E+07,-3.245845866456628E+03,1961-Sep-01,earth
1.478749434516061E+08,2.217036344854991E+07,4.225416441676207E+03,1961-Oct-01,earth
1.151782505720786E+08,9.417156153897952E+07,1.086759646346420E+04,1961-Nov-01,earth
5.218696953412782E+07,1.387741612029787E+08,1.488782112070918E+04,1961-Dec-01,earth
-2.760787901503052E+07,1.455260182305289E+08,1.554898691342026E+04,1962-Jan-01,earth
-9.949317936210141E+07,1.101486663042712E+08,1.288609304862469E+04,1962-Feb-01,earth
-1.402209769354506E+08,5.047022251067176E+07,8.258023685019463E+03,1962-Mar-01,earth
-1.471366503141941E+08,-2.848632494557327E+07,2.596257186926901E+03,1962-Apr-01,earth
-1.148902176450008E+08,-9.742334551736245E+07,-2.032683702573180E+03,1962-May-01,earth
-5.108081622920205E+07,-1.422613971648437E+08,-4.470640995062888E+03,1962-Jun-01,earth
2.375096368980415E+07,-1.493672286506119E+08,-3.877955785579979E+03,1962-Jul-01,earth
9.451393431441082E+07,-1.175979182659669E+08,-2.086953234672546E+02,1962-Aug-01,earth
1.399242052244085E+08,-5.436244039852087E+07,5.943279689028859E+03,1962-Sep-01,earth
1.476947285878773E+08,2.115820339368470E+07,1.300820124452561E+04,1962-Oct-01,earth
1.153302882394246E+08,9.328722325522760E+07,1.964145609851182E+04,1962-Nov-01,earth
5.255612076745412E+07,1.381541698042569E+08,2.371878340391815E+04,1962-Dec-01,earth
-2.718904118880161E+07,1.452466119611351E+08,2.459312976702303E+04,1963-Jan-01,earth
-9.921173648800485E+07,1.101753504399855E+08,2.178864964757860E+04,1963-Feb-01,earth
-1.401899632645146E+08,5.066575340316374E+07,1.697027377773449E+04,1963-Mar-01,earth
-1.474281986424484E+08,-2.827547930622835E+07,1.059005936929956E+04,1963-Apr-01,earth
-1.154571052013417E+08,-9.736259283178613E+07,5.266252569183707E+03,1963-May-01,earth
-5.181858586037957E+07,-1.424783754292904E+08,2.159589524075389E+03,1963-Jun-01,earth
2.299790771066641E+07,-1.499081077175617E+08,2.433450455166399E+03,1963-Jul-01,earth
9.390648275150986E+07,-1.184497441647452E+08,6.078638267993927E+03,1963-Aug-01,earth
1.396010490516341E+08,-5.542526108776368E+07,1.222675073344633E+04,1963-Sep-01,earth
1.477195918096521E+08,2.004664937240209E+07,1.891238235192560E+04,1963-Oct-01,earth
1.157003004750575E+08,9.230659987224901E+07,2.481970754805207E+04,1963-Nov-01,earth
5.315427963502344E+07,1.374513933930368E+08,2.800109948261827E+04,1963-Dec-01,earth
-2.653022608614052E+07,1.449077884204873E+08,2.774107298399508E+04,1964-Jan-01,earth
-9.868918052762017E+07,1.101709441881320E+08,2.417542932694405E+04,1964-Feb-01,earth
-1.408213892558677E+08,4.841338389881545E+07,1.885779507634789E+04,1964-Mar-01,earth
-1.470328429584767E+08,-3.058930371456016E+07,1.256658014025167E+04,1964-Apr-01,earth
-1.141806098838169E+08,-9.924690327992028E+07,7.490779401145875E+03,1964-May-01,earth
-4.997424155906286E+07,-1.435503928690135E+08,4.715029563814402E+03,1964-Jun-01,earth
2.494279781529956E+07,-1.500397051761400E+08,4.860262604892254E+03,1964-Jul-01,earth
9.547688567398487E+07,-1.176910125820373E+08,7.778677739925683E+03,1964-Aug-01,earth
1.404049481530134E+08,-5.407898580182365E+07,1.267151353849843E+04,1964-Sep-01,earth
1.475861023217217E+08,2.151758488169832E+07,1.826478526305314E+04,1964-Oct-01,earth
1.146522080369034E+08,9.339365408736207E+07,2.331968018485606E+04,1964-Nov-01,earth
5.152772763749085E+07,1.377474158268109E+08,2.615716323328763E+04,1964-Dec-01,earth
-2.824480324745044E+07,1.441796488214950E+08,2.602757088940591E+04,1965-Jan-01,earth
-9.993201436771704E+07,1.085170689462626E+08,2.261061087600142E+04,1965-Feb-01,earth
-1.403697772798506E+08,4.868675281750178E+07,1.727844385417923E+04,1965-Mar-01,earth
-1.469172934367881E+08,-3.028235181265068E+07,1.067569577087276E+04,1965-Apr-01,earth
-1.143508449405356E+08,-9.907683290816620E+07,4.993264876835048E+03,1965-May-01,earth
-5.031688501642267E+07,-1.436503113548563E+08,1.233814032912254E+03,1965-Jun-01,earth
2.459062505221009E+07,-1.504508456295213E+08,6.553578511402011E+02,1965-Jul-01,earth
9.528017306592508E+07,-1.183891222822326E+08,3.211228555761278E+03,1965-Aug-01,earth
1.404928211227533E+08,-5.495614600872649E+07,8.300909207038581E+03,1965-Sep-01,earth
1.480125707053953E+08,2.061881889959031E+07,1.405707578701247E+04,1965-Oct-01,earth
1.154057541423738E+08,9.264694817990072E+07,1.918310870888084E+04,1965-Nov-01,earth
5.249211326912376E+07,1.372914188593613E+08,2.168044682490826E+04,1965-Dec-01,earth
-2.723793727427777E+07,1.440938778339450E+08,2.080189414805919E+04,1966-Jan-01,earth
-9.907330235328877E+07,1.087695494985781E+08,1.652376341896504E+04,1966-Feb-01,earth
-1.397743008026582E+08,4.913366173351588E+07,1.102369185588881E+04,1966-Mar-01,earth
-1.466623523653986E+08,-2.978983426863954E+07,4.102308034725487E+03,1966-Apr-01,earth
-1.143902940923549E+08,-9.871014234465446E+07,-1.506630475692451E+03,1966-May-01,earth
-5.054632703247055E+07,-1.435407955258709E+08,-4.820825175724924E+03,1966-Jun-01,earth
2.433214881189798E+07,-1.506459723249685E+08,-5.173170934982598E+03,1966-Jul-01,earth
9.515532281155415E+07,-1.188740438831136E+08,-2.639467433840036E+03,1966-Aug-01,earth
1.406393056468510E+08,-5.562795462821069E+07,1.840762187719345E+03,1966-Sep-01,earth
1.484896842543447E+08,1.992044730468669E+07,6.856826391458511E+03,1966-Oct-01,earth
1.162088123900905E+08,9.209913267423637E+07,1.115595598315448E+04,1966-Nov-01,earth
5.350319377461160E+07,1.370366505860094E+08,1.334971852450073E+04,1966-Dec-01,earth
-2.619114443703038E+07,1.442178366745155E+08,1.272425268066674E+04,1967-Jan-01,earth
-9.819163180979669E+07,1.092376292465803E+08,9.265866697512567E+03,1967-Feb-01,earth
-1.391663945856935E+08,4.979566700942875E+07,4.034962758447975E+03,1967-Mar-01,earth
-1.464173492336232E+08,-2.908605535170321E+07,-2.243361295610666E+03,1967-Apr-01,earth
-1.144561758942290E+08,-9.814035943871999E+07,-7.722947647891939E+03,1967-May-01,earth
-5.081339942490342E+07,-1.432426320918463E+08,-1.140917292393744E+04,1967-Jun-01,earth
2.403007287053523E+07,-1.506632667519342E+08,-1.225345073682815E+04,1967-Jul-01,earth
9.498827570559570E+07,-1.191881661140959E+08,-1.030339152511954E+04,1967-Aug-01,earth
1.407442009780439E+08,-5.612713570593088E+07,-6.014665124114603E+03,1967-Sep-01,earth
1.489198542981721E+08,1.940018039063607E+07,-8.930278064291924E+02,1967-Oct-01,earth
1.169487468170492E+08,9.173813073772241E+07,3.975379199683666E+03,1967-Nov-01,earth
5.443146533678984E+07,1.369681213876926E+08,6.701848946332932E+03,1967-Dec-01,earth
-2.524662667354167E+07,1.445146115554659E+08,6.545711048066616E+03,1968-Jan-01,earth
-9.741655734856309E+07,1.098587948834988E+08,3.095096866115928E+03,1968-Feb-01,earth
-1.395688441889888E+08,4.816932897221527E+07,-2.114931461513042E+03,1968-Mar-01,earth
-1.458067171421998E+08,-3.077787209397220E+07,-8.589071124410257E+03,1968-Apr-01,earth
-1.129793484463848E+08,-9.939345098512940E+07,-1.392421744368970E+04,1968-May-01,earth
-4.878873766356856E+07,-1.436640109305500E+08,-1.719006098932773E+04,1968-Jun-01,earth
2.612413202831361E+07,-1.501267895842196E+08,-1.746739165413380E+04,1968-Jul-01,earth
9.666642527425334E+07,-1.177458552860476E+08,-1.478764628216624E+04,1968-Aug-01,earth
1.416096005660622E+08,-5.409349067215358E+07,-1.007822157503292E+04,1968-Sep-01,earth
1.488100682652643E+08,2.155290188459483E+07,-4.936666722082533E+03,1968-Oct-01,earth
1.158924362312238E+08,9.349211374801238E+07,-5.027494632080197E+02,1968-Nov-01,earth
5.277494959792024E+07,1.379205192553421E+08,1.846983614161611E+03,1968-Dec-01,earth
-2.700645830610703E+07,1.444362412782566E+08,1.441914699137211E+03,1969-Jan-01,earth
-9.872331123681824E+07,1.088570206736935E+08,-1.631376041069627E+03,1969-Feb-01,earth
-1.392073338723190E+08,4.908897039766254E+07,-6.185076551456004E+03,1969-Mar-01,earth
-1.458106074278003E+08,-2.982313283708315E+07,-1.160187579903379E+04,1969-Apr-01,earth
-1.133008190838306E+08,-9.857997724519338E+07,-1.600124044922739E+04,1969-May-01,earth
-4.932163352364971E+07,-1.431293219527826E+08,-1.856774492378533E+04,1969-Jun-01,earth
2.554673772480345E+07,-1.499185717980308E+08,-1.876328939481825E+04,1969-Jul-01,earth
9.621233931443122E+07,-1.178489775750889E+08,-1.659888232654333E+04,1969-Aug-01,earth
1.414191944227696E+08,-5.439905431139527E+07,-1.247112821736187E+04,1969-Sep-01,earth
1.489395994755746E+08,2.121041057288361E+07,-7.489249583268538E+03,1969-Oct-01,earth
1.163312641662661E+08,9.329188309516622E+07,-2.740525895245373E+03,1969-Nov-01,earth
5.340204637959276E+07,1.380002815398178E+08,1.680288271084428E+02,1969-Dec-01,earth
-2.636325281664319E+07,1.448755595665834E+08,6.185245631635189E+02,1970-Jan-01,earth
-9.825793139227708E+07,1.096176207900517E+08,-1.810105035103858E+03,1970-Feb-01,earth
-1.390224788785943E+08,5.002620299939384E+07,-5.874990544389933E+03,1970-Mar-01,earth
-1.459943806522095E+08,-2.886784438614416E+07,-1.117425575363636E+04,1970-Apr-01,earth
-1.137983756392403E+08,-9.778131154640029E+07,-1.567480543043464E+04,1970-May-01,earth
-5.001961831169946E+07,-1.426231387098416E+08,-1.843118541432917E+04,1970-Jun-01,earth
2.481278453624467E+07,-1.497440809221937E+08,-1.837087872911245E+04,1970-Jul-01,earth
9.560833157670206E+07,-1.179848296393068E+08,-1.550488083424419E+04,1970-Aug-01,earth
1.410770234742145E+08,-5.473649215095825E+07,-1.050551961061731E+04,1970-Sep-01,earth
1.489142530518057E+08,2.083038480105181E+07,-5.008327594464645E+03,1970-Oct-01,earth
1.166097468062330E+08,9.304507423859668E+07,-8.372006250172853E+01,1970-Nov-01,earth
5.386677409190725E+07,1.380222082590956E+08,2.570768479473889E+03,1970-Dec-01,earth
-2.588352533293527E+07,1.452392990143510E+08,2.478542063094676E+03,1971-Jan-01,earth
-9.794837790048543E+07,1.102838053852447E+08,-2.047560456171632E+02,1971-Feb-01,earth
-1.389883836909228E+08,5.085845237666672E+07,-3.955439496703446E+03,1971-Mar-01,earth
-1.463091369675493E+08,-2.802307465835880E+07,-8.627696022158489E+03,1971-Apr-01,earth
-1.144138315566671E+08,-9.708734377886441E+07,-1.222102172735333E+04,1971-May-01,earth
-5.083248980771542E+07,-1.422081629775354E+08,-1.388360702874511E+04,1971-Jun-01,earth
2.395784165572439E+07,-1.496555106970354E+08,-1.321024159914255E+04,1971-Jul-01,earth
9.487080783996497E+07,-1.182112391377324E+08,-1.020891303948313E+04,1971-Aug-01,earth
1.405943772851541E+08,-5.518115038116679E+07,-5.661199556678534E+03,1971-Sep-01,earth
1.487520278262314E+08,2.032565429135004E+07,-6.584732908941805E+02,1971-Oct-01,earth
1.167655425350853E+08,9.265676941367061E+07,3.839923439167440E+03,1971-Nov-01,earth
5.422588729859449E+07,1.378975620185467E+08,6.657691058948636E+03,1971-Dec-01,earth
-2.549022050747079E+07,1.454629408717048E+08,7.265477338477969E+03,1972-Jan-01,earth
-9.771773643942118E+07,1.108244502935159E+08,5.418591882139444E+03,1972-Feb-01,earth
-1.399382262950563E+08,4.913561088475778E+07,1.844084500491619E+03,1972-Mar-01,earth
-1.462540165504980E+08,-2.982614970922820E+07,-2.531955153930932E+03,1972-Apr-01,earth
-1.134983304332035E+08,-9.847687853079978E+07,-6.199019119367003E+03,1972-May-01,earth
-4.937216502955644E+07,-1.428005660677392E+08,-8.285492691248655E+03,1972-Jun-01,earth
2.549603224606473E+07,-1.493241647622094E+08,-7.871606535263360E+03,1972-Jul-01,earth
9.601136169038892E+07,-1.170097660522743E+08,-5.019698297455907E+03,1972-Aug-01,earth
1.409475603648672E+08,-5.341530248176668E+07,-1.083884082883596E+02,1972-Sep-01,earth
1.481502023958583E+08,2.219222464001317E+07,5.380317654863000E+03,1972-Oct-01,earth
1.152345855380197E+08,9.411327924799824E+07,1.044809148316830E+04,1972-Nov-01,earth
5.210409327605554E+07,1.385382348708848E+08,1.335953400078416E+04,1972-Dec-01,earth
-2.771313469781107E+07,1.450550171292962E+08,1.359962666665763E+04,1973-Jan-01,earth
-9.948470808792518E+07,1.094645568004137E+08,1.107692031133920E+04,1973-Feb-01,earth
-1.400205628392386E+08,4.967303625761926E+07,7.459362839993089E+03,1973-Mar-01,earth
-1.466848025708489E+08,-2.928644257416576E+07,2.712364403953776E+03,1973-Apr-01,earth
-1.142234607614201E+08,-9.810384949319476E+07,-9.387068593129516E+02,1973-May-01,earth
-5.027734564542107E+07,-1.427270649549846E+08,-2.628456641435623E+03,1973-Jun-01,earth
2.457443548058551E+07,-1.495890648971156E+08,-1.883249001704156E+03,1973-Jul-01,earth
9.523967938604812E+07,-1.175897528905498E+08,1.254146200366318E+03,1973-Aug-01,earth
1.404563430160960E+08,-5.420188446532410E+07,5.855838639270514E+03,1973-Sep-01,earth
1.479944059885620E+08,2.135660983678959E+07,1.073096209435444E+04,1973-Oct-01,earth
1.154042868282427E+08,9.340072676239602E+07,1.494256929335743E+04,1973-Nov-01,earth
5.248634366785864E+07,1.380871610363789E+08,1.735847910270095E+04,1973-Dec-01,earth
-2.728436793056014E+07,1.449444285573649E+08,1.744364816395938E+04,1974-Jan-01,earth
-9.919903813338704E+07,1.096625070965112E+08,1.531830654635280E+04,1974-Feb-01,earth
-1.399937972374305E+08,5.003882281303167E+07,1.185923102184013E+04,1974-Mar-01,earth
-1.469915410968273E+08,-2.890830498228245E+07,7.750537511901930E+03,1974-Apr-01,earth
-1.148144605412225E+08,-9.788287117902699E+07,4.193412432648242E+03,1974-May-01,earth
-5.104547910452111E+07,-1.427921817461741E+08,1.953683194242418E+03,1974-Jun-01,earth
2.378841772234522E+07,-1.499842262597791E+08,1.778064614914358E+03,1974-Jul-01,earth
9.459717800636494E+07,-1.182996833571568E+08,3.689704737350345E+03,1974-Aug-01,earth
1.400950310937352E+08,-5.512463295073238E+07,7.420211136363447E+03,1974-Sep-01,earth
1.479757427983366E+08,2.038175929196470E+07,1.188368145469204E+04,1974-Oct-01,earth
1.157265947460143E+08,9.254967148774289E+07,1.617016603830457E+04,1974-Nov-01,earth
5.303472519916633E+07,1.375046675877906E+08,1.872580571939796E+04,1974-Dec-01,earth
